# Constructed from biom file
#OTU ID	RSG.MB4	UNKG.MB2	LSG.MB6	LSG.MB9	EPRC.MB16	UNKG.MB31	LSG.MB20	LSG.MB7	LSG.MB4	UNKG.MB21	LSG.MB14	UNKG.MB32	EPRC.MB13	RSG.MB2	UNKG.MB6	LSG.MB10	UNKG.MB8	UNKG.MB14	LSG.MB16	LSG.MB8	EPRC.MB9	RSG.MB1	LSG.MB12	LSG.MB15	UNKG.MB35	UNKG.MB17	LSG.MB2	RSG.MB6	PZ.MB7	UNKG.MB27	UNKG.MB4	RSG.MB3	LSG.MB1	UNKG.MB28	EPRC.MB2	SZ.MB8	SZ.MB7	EPRC.MB14	PZ.MB4	UNKG.MB38	SZ.MB11	PZ.MB1	UNKG.MB25	EPRC.MB15	SZ.MB6	EPRC.MB17	EPRC.MB18	EPRC.MB8	EPRC.MB12	EPRC.MB4	PZ.MB9	UNKG.MB11	SZ.MB3	PZ.MB10	PZ.MB2	UNKG.MB12	UNKG.MB5	PZ.MB3	PZ.MB12	UNKG.MB18	EPRC.MB11	SZ.MB5	EPRC.MB3	UNKG.MB36	UNKG.MB37	UNKG.MB33	UNKG.MB15	SZ.MB1	UNKG.MB26	EPRC.MB7	LSG.MB5	UNKG.MB23	UNKG.MB1	UNKG.MB16	UNKG.MB34	RSG.MB5	UNKG.MB20	UNKG.MB19	UNKG.MB10	UNKG.MB24	PZ.MB6	LFG.MB1	UNKG.MB13	EPRC.MB1	LSG.MB17	PZ.MB8	LSG.MB11	EPRC.MB10	UNKG.MB7	PZ.MB5	LSG.MB3	SZ.MB14	PZ.MB11	EPRC.MB5	SZ.MB13	UNKG.MB30	UNKG.MB3	RSG.MB7	LSG.MB19	SZ.MB2	LSG.MB18	UNKG.MB9	UNKG.MB22	LSG.MB13	UNKG.MB29	SZ.MB4	SZ.MB10	SZ.MB15	SZ.MB12	EPRC.MB6	SZ.MB9	KEGG_Pathways
Ascorbate and aldarate metabolism	29782.0	46560.0	63830.0	38626.0	27397.0	23395.0	25431.0	31818.0	35010.0	28067.0	26428.0	32867.0	44858.0	46401.0	38059.0	33570.0	43582.0	36948.0	31240.0	34250.0	43661.0	35848.0	41152.0	25927.0	31126.0	34718.0	38710.0	47533.0	33914.0	24400.0	36977.0	34470.0	24923.0	30513.0	38169.0	55217.0	37569.0	45835.0	30288.0	33919.0	33677.0	36765.0	36260.0	35349.0	49942.0	63135.0	46837.0	45371.0	45245.0	59165.0	36832.0	20906.0	33628.0	30634.0	33981.0	47712.0	50798.0	35190.0	32194.0	33068.0	50117.0	58597.0	45896.0	25435.0	38196.0	22625.0	29733.0	32514.0	20320.0	59276.0	25988.0	19610.0	30683.0	40232.0	28246.0	28236.0	20722.0	30304.0	22559.0	21609.0	30813.0	32961.0	38926.0	46390.0	31586.0	32528.0	38216.0	59924.0	32138.0	33476.0	30095.0	36473.0	33835.0	70350.0	67264.0	28417.0	41432.0	43593.0	39933.0	43956.0	28724.0	25547.0	25041.0	35779.0	31997.0	26440.0	46999.0	18876.0	41227.0	36934.0	31406.0	Metabolism; Carbohydrate Metabolism; Ascorbate and aldarate metabolism
Atrazine degradation	16357.0	16125.0	17185.0	18941.0	9283.0	11379.0	13388.0	14690.0	18853.0	13333.0	13344.0	19189.0	41125.0	16690.0	18068.0	12127.0	15787.0	14944.0	16109.0	16241.0	10945.0	24763.0	10944.0	13819.0	13976.0	15599.0	15119.0	9686.0	11696.0	14545.0	13664.0	15062.0	13288.0	16372.0	25411.0	8340.0	9881.0	9562.0	10815.0	24692.0	9267.0	13517.0	15417.0	17423.0	9708.0	24258.0	34574.0	16925.0	41288.0	38870.0	10812.0	12341.0	7529.0	8585.0	7971.0	16496.0	16520.0	9238.0	9140.0	13707.0	37612.0	9365.0	9718.0	12770.0	18081.0	13456.0	18111.0	10050.0	11259.0	24301.0	13529.0	9167.0	12591.0	19433.0	14262.0	18115.0	10552.0	20571.0	10221.0	11039.0	8503.0	20090.0	13854.0	27234.0	15701.0	8733.0	17263.0	51256.0	14734.0	12121.0	21319.0	10658.0	8561.0	58297.0	11070.0	14122.0	15404.0	19518.0	26719.0	10034.0	13569.0	13431.0	14211.0	14245.0	24325.0	7717.0	9978.0	8192.0	5434.0	21746.0	10150.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Atrazine degradation
Bacterial chemotaxis	334707.0	363760.0	370056.0	435050.0	180575.0	250029.0	289417.0	334832.0	329484.0	351853.0	328803.0	453609.0	228110.0	355352.0	413998.0	298072.0	348773.0	292300.0	408080.0	390741.0	297381.0	299469.0	343722.0	338219.0	335399.0	388160.0	400323.0	334226.0	357100.0	345662.0	359671.0	387683.0	314730.0	413258.0	322074.0	262403.0	328362.0	334799.0	305796.0	265298.0	297711.0	449306.0	390219.0	302173.0	321369.0	181009.0	214402.0	172489.0	206758.0	436368.0	368432.0	244425.0	308902.0	282554.0	275290.0	374814.0	346960.0	299387.0	287617.0	383443.0	183425.0	279484.0	299141.0	288052.0	468642.0	304844.0	298660.0	310923.0	262368.0	311408.0	307932.0	219081.0	344446.0	407593.0	350982.0	231097.0	255675.0	317496.0	239620.0	283548.0	278994.0	377636.0	290701.0	321053.0	398937.0	300209.0	503067.0	294598.0	305137.0	355725.0	268743.0	333938.0	281242.0	219685.0	389346.0	341165.0	484926.0	297108.0	326124.0	299235.0	338536.0	293942.0	339351.0	339071.0	298303.0	270303.0	237505.0	172319.0	159992.0	254563.0	305962.0	Cellular Processes; Cell Motility; Bacterial chemotaxis
Bacterial invasion of epithelial cells	86.0	38.0	89.0	18.0	1113.0	209.0	1025.0	876.0	1729.0	141.0	136.0	187.0	1274.0	690.0	34.0	826.0	92.0	949.0	109.0	145.0	2653.0	1178.0	605.0	130.0	52.0	286.0	176.0	176.0	2.0	96.0	115.0	562.0	288.0	150.0	902.0	251.0	6.0	791.0	3.0	35.0	25.0	10.0	675.0	1520.0	2.0	434.0	4289.0	298.0	1593.0	330.0	2.0	71.0	5.0	3.0	2.0	265.0	35.0	4.0	4.0	499.0	386.0	4.0	98.0	160.0	28.0	156.0	142.0	0.0	38.0	2133.0	436.0	276.0	129.0	170.0	22.0	754.0	70.0	1484.0	44.0	150.0	2.0	54.0	216.0	410.0	218.0	1.0	166.0	305.0	175.0	2.0	1544.0	9.0	13.0	475.0	1.0	59.0	89.0	158.0	2062.0	1.0	303.0	50.0	628.0	251.0	15.0	8.0	2.0	2.0	85.0	24.0	4.0	Human Diseases; Infectious Diseases; Bacterial invasion of epithelial cells
Bacterial motility proteins	685864.0	728428.0	687817.0	873815.0	353048.0	522849.0	651246.0	666687.0	724920.0	744056.0	691542.0	975362.0	559863.0	736414.0	838709.0	595066.0	721689.0	634226.0	878208.0	791849.0	650057.0	671819.0	608289.0	728239.0	716354.0	807255.0	825325.0	691890.0	770137.0	755787.0	751752.0	785417.0	687486.0	884368.0	657123.0	567391.0	617724.0	692297.0	658703.0	575273.0	557046.0	939095.0	801491.0	632854.0	670386.0	410222.0	556800.0	413768.0	517542.0	937335.0	765690.0	523514.0	642511.0	614149.0	601170.0	791791.0	603288.0	657740.0	626172.0	808884.0	449396.0	576926.0	637499.0	609301.0	999822.0	649633.0	648098.0	672527.0	564602.0	698047.0	692845.0	472508.0	724451.0	861471.0	761787.0	497811.0	542271.0	734124.0	476605.0	619262.0	609861.0	848847.0	610018.0	684775.0	842590.0	644737.0	1054787.0	673054.0	631492.0	777115.0	638557.0	716284.0	589488.0	521440.0	757267.0	714002.0	968909.0	651790.0	763654.0	603930.0	733101.0	614230.0	729397.0	699363.0	660326.0	539279.0	483796.0	346489.0	357754.0	539554.0	632327.0	Cellular Processes; Cell Motility; Bacterial motility proteins
Bacterial secretion system	273286.0	315464.0	433194.0	330380.0	225796.0	215908.0	221219.0	288340.0	305270.0	263258.0	238811.0	295644.0	331785.0	304444.0	304293.0	278287.0	305737.0	268074.0	280615.0	297608.0	237973.0	296051.0	294890.0	235163.0	255733.0	306861.0	328266.0	360270.0	265078.0	251011.0	292243.0	297708.0	233602.0	275795.0	348478.0	336822.0	249387.0	233397.0	209584.0	281043.0	245815.0	442966.0	300668.0	244717.0	281686.0	344643.0	315691.0	284504.0	324229.0	472193.0	256643.0	203933.0	345945.0	227656.0	248351.0	344486.0	323714.0	270539.0	240361.0	272601.0	355863.0	333353.0	275565.0	239879.0	319976.0	225146.0	265996.0	226778.0	190514.0	366952.0	246276.0	170968.0	254360.0	304677.0	240544.0	236597.0	197961.0	261384.0	207563.0	192428.0	228575.0	301513.0	277065.0	373233.0	283998.0	264623.0	313111.0	462045.0	279944.0	229277.0	251980.0	256146.0	218457.0	498292.0	340567.0	264172.0	326594.0	331316.0	333944.0	263714.0	247556.0	245233.0	248553.0	262299.0	280510.0	483014.0	297562.0	135349.0	255577.0	288129.0	199399.0	Environmental Information Processing; Membrane Transport; Bacterial secretion system
Bacterial toxins	55609.0	69218.0	88306.0	69123.0	50058.0	45421.0	44388.0	61441.0	62976.0	53685.0	48778.0	59295.0	55330.0	63801.0	60935.0	58288.0	66763.0	55091.0	57625.0	62188.0	48222.0	56398.0	61173.0	48065.0	54010.0	62588.0	67908.0	71425.0	52285.0	51410.0	59796.0	61201.0	46532.0	55332.0	62436.0	72534.0	54773.0	50267.0	43464.0	53535.0	54439.0	67666.0	61525.0	46248.0	60979.0	66733.0	58203.0	52260.0	53801.0	77126.0	49459.0	41564.0	52265.0	45520.0	51588.0	74038.0	73325.0	54788.0	49336.0	56084.0	60032.0	73951.0	57897.0	49471.0	62757.0	45473.0	53391.0	48393.0	38599.0	66594.0	49469.0	35032.0	52838.0	64726.0	48610.0	45006.0	40397.0	49126.0	44202.0	38924.0	44462.0	58383.0	59940.0	65355.0	57976.0	48958.0	64389.0	77633.0	57197.0	46760.0	46890.0	54090.0	46049.0	80846.0	70101.0	53995.0	66424.0	63457.0	62782.0	58803.0	50814.0	51025.0	50209.0	56759.0	51402.0	61664.0	61207.0	29391.0	52386.0	52765.0	42693.0	Environmental Information Processing; Signaling Molecules and Interaction; Bacterial toxins
Basal transcription factors	4.0	7.0	4.0	3.0	1254.0	8.0	4.0	6.0	9.0	1.0	1.0	7.0	156.0	8.0	7.0	11.0	4.0	9.0	3.0	2.0	5951.0	14.0	10.0	4.0	2.0	6.0	2.0	3.0	3806.0	2.0	11.0	8.0	10.0	2.0	2178.0	82.0	1025.0	2176.0	1416.0	2.0	3237.0	425.0	4.0	1404.0	662.0	1045.0	3572.0	686.0	174.0	1290.0	2550.0	4.0	235.0	3122.0	2411.0	13.0	20.0	3665.0	3540.0	8.0	50.0	2982.0	896.0	2.0	11.0	5.0	9.0	280.0	1.0	3741.0	5.0	1.0	7.0	7.0	3.0	2.0	5.0	5.0	6.0	3.0	2872.0	6.0	12.0	647.0	6.0	2708.0	9.0	253.0	5.0	541.0	19.0	200.0	3093.0	5498.0	333.0	6.0	4.0	2.0	5.0	1994.0	6.0	4.0	4.0	27.0	3.0	205.0	777.0	117.0	28.0	710.0	974.0	Genetic Information Processing; Transcription; Basal transcription factors
Base excision repair	210338.0	250322.0	325080.0	256107.0	174206.0	163946.0	166668.0	223116.0	228981.0	199260.0	180348.0	223970.0	202297.0	237979.0	231902.0	213732.0	240735.0	197886.0	213114.0	230085.0	185628.0	208531.0	227220.0	177715.0	198602.0	234039.0	251837.0	265021.0	200338.0	188724.0	222655.0	228479.0	173767.0	207610.0	240272.0	246392.0	203642.0	199080.0	163239.0	193864.0	199903.0	298599.0	229403.0	178963.0	210840.0	236081.0	222491.0	186444.0	197299.0	308053.0	194687.0	150896.0	221843.0	170758.0	190431.0	257259.0	266066.0	202818.0	180823.0	206774.0	228933.0	249818.0	205044.0	176760.0	242108.0	169577.0	193981.0	167591.0	144283.0	246930.0	181909.0	131369.0	199852.0	231856.0	183695.0	171896.0	148495.0	187930.0	161391.0	146122.0	170361.0	217094.0	207198.0	249324.0	216911.0	190882.0	240989.0	279630.0	211611.0	177596.0	175669.0	204431.0	172351.0	289199.0	257770.0	197229.0	256940.0	233495.0	234361.0	201347.0	188701.0	187385.0	187226.0	202773.0	187718.0	292840.0	222350.0	111613.0	179928.0	203522.0	159447.0	Genetic Information Processing; Replication and Repair; Base excision repair
Benzoate degradation	107212.0	135435.0	170749.0	146543.0	99170.0	100483.0	91701.0	122920.0	132562.0	115703.0	107601.0	130508.0	83537.0	124302.0	113212.0	124579.0	128261.0	119876.0	125605.0	136012.0	91389.0	101925.0	126964.0	103820.0	114456.0	132303.0	139156.0	139617.0	94033.0	116834.0	119099.0	124533.0	95097.0	117955.0	124078.0	139245.0	115974.0	112649.0	76376.0	96525.0	115936.0	139022.0	127270.0	88692.0	121561.0	99962.0	104678.0	102958.0	79589.0	132995.0	90849.0	89181.0	119893.0	76711.0	85361.0	150441.0	138742.0	88547.0	81121.0	119209.0	83849.0	146789.0	118043.0	112205.0	134109.0	103496.0	112918.0	97664.0	83311.0	117458.0	112377.0	71082.0	110133.0	131480.0	107404.0	84600.0	91343.0	99977.0	93031.0	83554.0	71018.0	118511.0	121999.0	122735.0	121421.0	81961.0	137413.0	122309.0	116005.0	84284.0	91860.0	120027.0	82036.0	103265.0	145822.0	119271.0	124912.0	120268.0	122806.0	122733.0	106584.0	100850.0	110898.0	113240.0	102916.0	147492.0	120713.0	56605.0	101176.0	92964.0	87449.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Benzoate degradation
Betalain biosynthesis	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	3.0	0.0	1.0	4.0	1.0	1.0	0.0	5.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	2.0	1.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	3.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	11.0	1.0	1.0	0.0	2.0	0.0	6.0	0.0	0.0	23.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	2.0	2.0	1.0	29.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	Metabolism; Biosynthesis of Other Secondary Metabolites; Betalain biosynthesis
Bile secretion	1.0	0.0	0.0	0.0	290.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	33.0	1.0	3.0	0.0	0.0	5.0	1.0	0.0	1481.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1380.0	0.0	4.0	2.0	2.0	0.0	542.0	21.0	256.0	540.0	392.0	0.0	832.0	100.0	0.0	326.0	245.0	237.0	870.0	170.0	34.0	316.0	1605.0	0.0	172.0	869.0	1061.0	1.0	3.0	985.0	985.0	0.0	11.0	746.0	277.0	0.0	1.0	1.0	0.0	85.0	0.0	932.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	1182.0	2.0	0.0	155.0	1.0	1140.0	2.0	43.0	0.0	132.0	15.0	120.0	933.0	1354.0	246.0	0.0	0.0	1.0	0.0	497.0	0.0	0.0	0.0	3.0	0.0	155.0	193.0	28.0	18.0	187.0	694.0	Organismal Systems; Digestive System; Bile secretion
Biosynthesis and biodegradation of secondary metabolites	26313.0	30910.0	35993.0	30564.0	23790.0	19101.0	19914.0	24507.0	27520.0	21661.0	20931.0	27772.0	32842.0	30020.0	29318.0	23474.0	28727.0	23761.0	25243.0	27450.0	23936.0	27594.0	21970.0	21102.0	23220.0	25369.0	26045.0	27258.0	24416.0	21140.0	24873.0	24764.0	19725.0	25276.0	30086.0	29502.0	24427.0	23107.0	21196.0	27545.0	23786.0	27452.0	25451.0	24098.0	26388.0	26769.0	32166.0	23620.0	32699.0	45452.0	24768.0	18278.0	18072.0	22876.0	23201.0	29210.0	32601.0	28673.0	26599.0	23977.0	32575.0	29777.0	25220.0	19451.0	29538.0	19083.0	24480.0	21280.0	16297.0	34845.0	21971.0	14220.0	24992.0	28087.0	22567.0	21895.0	17165.0	24218.0	18104.0	16765.0	22979.0	26895.0	24280.0	32836.0	24865.0	25972.0	29672.0	43419.0	24321.0	22572.0	23389.0	26340.0	21473.0	49130.0	32864.0	23079.0	29940.0	29078.0	30906.0	24858.0	22237.0	20892.0	21701.0	23846.0	25719.0	17522.0	26251.0	14273.0	20790.0	26404.0	22780.0	Unclassified; Metabolism; Biosynthesis and biodegradation of secondary metabolites
Biosynthesis of 12-, 14- and 16-membered macrolides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism; Metabolism of Terpenoids and Polyketides; Biosynthesis of 12-, 14- and 16-membered macrolides
Biosynthesis of ansamycins	61227.0	79534.0	101040.0	80806.0	44654.0	49138.0	51428.0	68384.0	65503.0	64940.0	57788.0	73425.0	43746.0	75128.0	74535.0	62137.0	73505.0	59357.0	69078.0	71564.0	56270.0	57623.0	74819.0	57392.0	62540.0	74025.0	78683.0	82517.0	62525.0	57138.0	70068.0	73653.0	53709.0	68864.0	58473.0	82248.0	68190.0	64683.0	52675.0	52745.0	61706.0	99434.0	74628.0	49157.0	71834.0	59818.0	46594.0	50926.0	40829.0	82033.0	64126.0	44083.0	66129.0	53308.0	56446.0	80878.0	84832.0	56877.0	53364.0	70665.0	51559.0	77590.0	66696.0	54764.0	79027.0	51644.0	54882.0	54246.0	45046.0	70480.0	55233.0	40402.0	62209.0	73161.0	59143.0	45418.0	46135.0	54053.0	47294.0	47770.0	47576.0	66149.0	64364.0	68359.0	69725.0	54519.0	84537.0	64552.0	63303.0	61838.0	48163.0	69960.0	55154.0	61528.0	92954.0	62948.0	84959.0	66468.0	64916.0	64123.0	59368.0	56226.0	58635.0	65145.0	53835.0	86667.0	65494.0	31479.0	57486.0	50359.0	50970.0	Metabolism; Metabolism of Terpenoids and Polyketides; Biosynthesis of ansamycins
Biosynthesis of siderophore group nonribosomal peptides	3233.0	3614.0	1759.0	3712.0	3474.0	2486.0	4683.0	3705.0	3807.0	3948.0	2934.0	4689.0	9234.0	3867.0	3751.0	3661.0	3675.0	4586.0	3734.0	3241.0	6309.0	4950.0	2242.0	3026.0	3142.0	3531.0	3464.0	2370.0	2597.0	2340.0	2335.0	2536.0	3528.0	2689.0	6221.0	7245.0	4863.0	4026.0	1957.0	5169.0	3939.0	3385.0	3330.0	4986.0	3192.0	8612.0	9576.0	4313.0	9730.0	9649.0	2280.0	2320.0	2479.0	1640.0	6726.0	4396.0	3253.0	2598.0	1791.0	5557.0	9130.0	2566.0	3687.0	2739.0	3640.0	2306.0	3708.0	2375.0	1474.0	9623.0	3025.0	2082.0	3096.0	5425.0	3063.0	3455.0	2191.0	4228.0	2067.0	1986.0	2102.0	3839.0	3898.0	6881.0	3134.0	1334.0	2903.0	10861.0	3009.0	2368.0	4849.0	6279.0	1808.0	12759.0	2612.0	2653.0	3810.0	3342.0	7814.0	2265.0	2669.0	2740.0	4193.0	4800.0	4634.0	1721.0	2011.0	1586.0	4020.0	4035.0	3368.0	Metabolism; Metabolism of Terpenoids and Polyketides; Biosynthesis of siderophore group nonribosomal peptides
Biosynthesis of type II polyketide backbone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism; Metabolism of Terpenoids and Polyketides; Biosynthesis of type II polyketide backbone
Biosynthesis of type II polyketide products	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	Metabolism; Metabolism of Terpenoids and Polyketides; Biosynthesis of type II polyketide products
Biosynthesis of unsaturated fatty acids	63190.0	71768.0	93306.0	76684.0	49508.0	48739.0	52729.0	64497.0	71093.0	59715.0	54512.0	70427.0	109910.0	69238.0	73301.0	62135.0	68535.0	61072.0	64862.0	67910.0	54366.0	79736.0	63087.0	54465.0	58992.0	70250.0	72116.0	74318.0	63163.0	57963.0	64997.0	68420.0	55529.0	65692.0	92256.0	75005.0	57967.0	51902.0	49146.0	78557.0	56446.0	101647.0	70049.0	62831.0	65973.0	81414.0	95103.0	71662.0	109110.0	133802.0	59726.0	47264.0	67605.0	51069.0	56572.0	75680.0	71542.0	56692.0	51554.0	62975.0	108829.0	74518.0	63115.0	54760.0	75991.0	51112.0	64230.0	54018.0	43414.0	97031.0	56965.0	38071.0	56757.0	71188.0	56707.0	58474.0	44359.0	67614.0	44842.0	45197.0	46854.0	74871.0	60450.0	101188.0	65136.0	53719.0	76683.0	146206.0	63817.0	55726.0	68551.0	60872.0	50392.0	165978.0	78667.0	61237.0	74250.0	79607.0	89540.0	62208.0	56706.0	56259.0	57280.0	58585.0	78429.0	103509.0	65551.0	32288.0	54301.0	71597.0	46890.0	Metabolism; Lipid Metabolism; Biosynthesis of unsaturated fatty acids
Biosynthesis of vancomycin group antibiotics	25491.0	29945.0	40044.0	30634.0	21055.0	17510.0	20145.0	27459.0	26684.0	22251.0	20576.0	25857.0	25413.0	28927.0	30252.0	24548.0	28983.0	23430.0	24283.0	27167.0	32532.0	25842.0	31477.0	20241.0	22634.0	27456.0	30363.0	31090.0	27944.0	19402.0	26760.0	27540.0	20799.0	24621.0	31278.0	28755.0	25991.0	23582.0	21989.0	23408.0	25461.0	53326.0	28007.0	26105.0	24826.0	26971.0	29624.0	21436.0	25345.0	43838.0	25980.0	16424.0	30084.0	25839.0	28217.0	29226.0	33474.0	32565.0	27514.0	25399.0	25506.0	28176.0	24285.0	18692.0	29492.0	18126.0	21364.0	20053.0	15751.0	38477.0	19609.0	14640.0	24430.0	28107.0	20779.0	19580.0	15737.0	23084.0	18435.0	16245.0	26686.0	24545.0	23539.0	32577.0	25542.0	30628.0	29220.0	35471.0	24388.0	24097.0	21506.0	23947.0	23361.0	40524.0	31195.0	21838.0	35065.0	27204.0	28777.0	23547.0	21837.0	21206.0	21609.0	24873.0	21300.0	55696.0	26503.0	13532.0	20538.0	24931.0	18219.0	Metabolism; Metabolism of Terpenoids and Polyketides; Biosynthesis of vancomycin group antibiotics
Biotin metabolism	66707.0	76039.0	103332.0	83756.0	50259.0	46536.0	52882.0	72851.0	71088.0	61205.0	56040.0	71819.0	65240.0	76780.0	79311.0	65770.0	72911.0	58901.0	65569.0	73532.0	76418.0	67671.0	79266.0	55128.0	59743.0	72561.0	81889.0	77476.0	64621.0	53966.0	69067.0	74060.0	56745.0	67740.0	79922.0	69915.0	67208.0	55434.0	55246.0	60613.0	66407.0	93258.0	75627.0	61188.0	58905.0	57130.0	74277.0	50932.0	63955.0	110464.0	60326.0	44140.0	65781.0	60735.0	67222.0	75309.0	87592.0	80750.0	69084.0	67696.0	61680.0	65304.0	58140.0	50924.0	79067.0	50440.0	55730.0	49646.0	44108.0	90627.0	52674.0	38974.0	60985.0	75198.0	55522.0	50065.0	42128.0	61654.0	48670.0	44247.0	67416.0	66346.0	60867.0	82349.0	69131.0	73978.0	77727.0	91132.0	64405.0	58635.0	56421.0	60494.0	53528.0	98912.0	71989.0	59255.0	89822.0	67319.0	76905.0	55360.0	57211.0	57429.0	58859.0	64188.0	57545.0	80766.0	63433.0	34304.0	48159.0	67561.0	47142.0	Metabolism; Metabolism of Cofactors and Vitamins; Biotin metabolism
Bisphenol degradation	38355.0	51160.0	77789.0	58904.0	27601.0	33768.0	32251.0	54425.0	44832.0	45279.0	41175.0	45786.0	40368.0	46166.0	47629.0	46979.0	45762.0	39524.0	45825.0	51143.0	31394.0	39482.0	67096.0	37750.0	40677.0	53453.0	57223.0	52232.0	29662.0	36813.0	46484.0	56279.0	35834.0	45263.0	56658.0	50772.0	48481.0	35819.0	27119.0	38715.0	46586.0	37532.0	57700.0	31499.0	42342.0	39464.0	35651.0	33588.0	39930.0	60033.0	31767.0	29992.0	30188.0	24912.0	27987.0	52232.0	64266.0	29240.0	27509.0	46226.0	39713.0	49964.0	39570.0	39769.0	51476.0	36045.0	37408.0	32708.0	30611.0	44806.0	34877.0	26520.0	38344.0	50791.0	37071.0	29173.0	31722.0	35234.0	35507.0	31183.0	24036.0	41215.0	41458.0	49729.0	48069.0	27181.0	53508.0	56376.0	45318.0	31374.0	32436.0	41449.0	28804.0	56317.0	57221.0	43808.0	52404.0	41853.0	46966.0	42674.0	37353.0	38662.0	38421.0	45647.0	40164.0	27175.0	43746.0	19748.0	36138.0	37748.0	32695.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Bisphenol degradation
Bladder cancer	3.0	2.0	1.0	0.0	15.0	1.0	1.0	2.0	3.0	3.0	0.0	2.0	12.0	2.0	15.0	2.0	0.0	8.0	2.0	1.0	12.0	4.0	2.0	1.0	1.0	0.0	1.0	1.0	13.0	0.0	4.0	1.0	0.0	0.0	13.0	124.0	2.0	5.0	24.0	0.0	11.0	1.0	2.0	21.0	2.0	22.0	22.0	10.0	9.0	19.0	12.0	0.0	3.0	4.0	4.0	4.0	2.0	8.0	7.0	1.0	28.0	0.0	5.0	1.0	26.0	0.0	12.0	1.0	0.0	86.0	2.0	0.0	0.0	7.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	4.0	1.0	9.0	1.0	8.0	0.0	20.0	1.0	6.0	30.0	1.0	11.0	15.0	0.0	2.0	1.0	0.0	2.0	0.0	2.0	0.0	3.0	14.0	1.0	3.0	0.0	0.0	42.0	21.0	3.0	Human Diseases; Cancers; Bladder cancer
